timestamp,message,severityLevel,itemType,customDimensions,customMeasurements,operation_Name,operation_Id,operation_ParentId,operation_SyntheticSource,session_Id,user_Id,user_AuthenticatedId,user_AccountId,application_Version,client_Type,client_Model,client_OS,client_IP,client_City,client_StateOrProvince,client_CountryOrRegion,client_Browser,cloud_RoleName,cloud_RoleInstance,appId,appName,iKey,sdkVersion,itemId,itemCount
2019-07-22T15:06:19.7081187Z,EventName: BuildIdleReplicaCompleted Category: LifeCycle EventInstanceId e841c818-2802-444b-9eb9-6f04fbef1b2d PartitionId 00000000-0000-0000-0000-000000001001 ReplicaId 132082815642736109 TargetReplicaId: 132082815658141867,1,trace,"{""EventId"":""16832"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""e841c818-2802-444b-9eb9-6f04fbef1b2d"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000001001"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaCompleted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815642736109"",""targetReplicaId"":""132082815658141867"",""Tid"":""2640"",""Pid"":""3152""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_0,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,59ca65b3-ac92-11e9-a125-21e8545acd4f,1
2019-07-22T15:06:20.0939044Z,EventName: PartitionReconfigured Category: StateTransition EventInstanceId: 74b43cf9-63d1-4b9e-bf80-efa8bcd5268c. RA on node _v4fjuhiyd_1(c0dc7678ee7fb9585726f3de66cc5dbc) completed reconfiguration. PartitionId = 00000000-0000-0000-0000-000000004000. ServiceType = RepairManagerServiceType. Epoch = 132082815339544632:8589934595. ReconfigurationType = 0. Result = 1. Phase0Duration: 0.000000ms. Phase1Duration: 0.000000ms. Phase2Duration: 214.989400ms. Phase3Duration: 0.004500ms. Phase4Duration: 643.691600ms. TotalDuration: 858.685500ms.,1,trace,"{""EventId"":""18940"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""74b43cf9-63d1-4b9e-bf80-efa8bcd5268c"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000004000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""PartitionReconfigured"",""TaskName"":""RA"",""category"":""StateTransition"",""Tid"":""2928"",""Pid"":""3888"",""ccEpoch_dataLossVersion"":""132082815339544632"",""ccEpoch_configVersion"":""8589934595"",""phase4DurationMs"":""643.691600"",""phase3DurationMs"":""0.004500"",""phase2DurationMs"":""214.989400"",""phase1DurationMs"":""0.000000"",""phase0DurationMs"":""0.000000"",""totalDurationMs"":""858.685500"",""nodeInstance_id"":""c0dc7678ee7fb9585726f3de66cc5dbc"",""reconfigType"":""0"",""serviceType"":""RepairManagerServiceType"",""nodeName"":""_v4fjuhiyd_1"",""result"":""1""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,5a10e49c-ac92-11e9-b036-8d90b2ac8258,1
2019-07-22T15:06:20.6957906Z,EventName: PartitionReconfigured Category: StateTransition EventInstanceId: 3f78043b-bb42-4524-b27f-f74f70348b70. RA on node _v4fjuhiyd_0(dcea7dab488c96681abf9531d1fbfcc7) completed reconfiguration. PartitionId = 00000000-0000-0000-0000-000000001001. ServiceType = NamingStoreService. Epoch = 132082815337282783:8589934595. ReconfigurationType = 0. Result = 1. Phase0Duration: 0.000000ms. Phase1Duration: 0.000000ms. Phase2Duration: 161.785500ms. Phase3Duration: 0.005000ms. Phase4Duration: 461.708800ms. TotalDuration: 623.499300ms.,1,trace,"{""EventId"":""18940"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""3f78043b-bb42-4524-b27f-f74f70348b70"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000001001"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""PartitionReconfigured"",""TaskName"":""RA"",""category"":""StateTransition"",""Tid"":""4108"",""Pid"":""3152"",""ccEpoch_dataLossVersion"":""132082815337282783"",""ccEpoch_configVersion"":""8589934595"",""phase4DurationMs"":""461.708800"",""phase3DurationMs"":""0.005000"",""phase2DurationMs"":""161.785500"",""phase1DurationMs"":""0.000000"",""phase0DurationMs"":""0.000000"",""totalDurationMs"":""623.499300"",""nodeInstance_id"":""dcea7dab488c96681abf9531d1fbfcc7"",""reconfigType"":""0"",""serviceType"":""NamingStoreService"",""nodeName"":""_v4fjuhiyd_0"",""result"":""1""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_0,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,59ca65b4-ac92-11e9-a125-21e8545acd4f,1
2019-07-22T15:06:20.7085521Z,EventName: PartitionReconfigured Category: StateTransition EventInstanceId: 2ae4f301-b146-4719-97e7-df47a589ef06. RA on node _v4fjuhiyd_1(c0dc7678ee7fb9585726f3de66cc5dbc) completed reconfiguration. PartitionId = 00000000-0000-0000-0000-000000002000. ServiceType = ClusterManagerServiceType. Epoch = 132082815339544632:8589934595. ReconfigurationType = 0. Result = 1. Phase0Duration: 0.000000ms. Phase1Duration: 0.000000ms. Phase2Duration: 192.541100ms. Phase3Duration: 0.003600ms. Phase4Duration: 618.908900ms. TotalDuration: 811.453600ms.,1,trace,"{""EventId"":""18940"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""2ae4f301-b146-4719-97e7-df47a589ef06"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000002000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""PartitionReconfigured"",""TaskName"":""RA"",""category"":""StateTransition"",""Tid"":""2928"",""Pid"":""3888"",""ccEpoch_dataLossVersion"":""132082815339544632"",""ccEpoch_configVersion"":""8589934595"",""phase4DurationMs"":""618.908900"",""phase3DurationMs"":""0.003600"",""phase2DurationMs"":""192.541100"",""phase1DurationMs"":""0.000000"",""phase0DurationMs"":""0.000000"",""totalDurationMs"":""811.453600"",""nodeInstance_id"":""c0dc7678ee7fb9585726f3de66cc5dbc"",""reconfigType"":""0"",""serviceType"":""ClusterManagerServiceType"",""nodeName"":""_v4fjuhiyd_1"",""result"":""1""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,5a10e49d-ac92-11e9-b036-8d90b2ac8258,1
2019-07-22T15:06:20.9167492Z,EventName: PartitionReconfigured Category: StateTransition EventInstanceId: f919ae9f-9a71-4ff0-8ffe-44d7b088b6fb. RA on node _v4fjuhiyd_1(c0dc7678ee7fb9585726f3de66cc5dbc) completed reconfiguration. PartitionId = 00000000-0000-0000-0000-000000001000. ServiceType = NamingStoreService. Epoch = 132082815337282783:8589934595. ReconfigurationType = 0. Result = 1. Phase0Duration: 0.000000ms. Phase1Duration: 0.000000ms. Phase2Duration: 142.462400ms. Phase3Duration: 0.003300ms. Phase4Duration: 619.821000ms. TotalDuration: 762.286700ms.,1,trace,"{""EventId"":""18940"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""f919ae9f-9a71-4ff0-8ffe-44d7b088b6fb"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000001000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""PartitionReconfigured"",""TaskName"":""RA"",""category"":""StateTransition"",""Tid"":""2148"",""Pid"":""3888"",""ccEpoch_dataLossVersion"":""132082815337282783"",""ccEpoch_configVersion"":""8589934595"",""phase4DurationMs"":""619.821000"",""phase3DurationMs"":""0.003300"",""phase2DurationMs"":""142.462400"",""phase1DurationMs"":""0.000000"",""phase0DurationMs"":""0.000000"",""totalDurationMs"":""762.286700"",""nodeInstance_id"":""c0dc7678ee7fb9585726f3de66cc5dbc"",""reconfigType"":""0"",""serviceType"":""NamingStoreService"",""nodeName"":""_v4fjuhiyd_1"",""result"":""1""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,5a10e49e-ac92-11e9-b036-8d90b2ac8258,1
2019-07-22T15:06:25.381568Z,"EventName: ApplicationProcessExited Category: StateTransition EventInstanceId 672e3847-4e72-4a31-bb27-c301f4bf9be8 ApplicationName fabric:/System Application terminated, ServiceName=, ServicePackageName=ES, ServicePackageActivationId=, IsExclusive=false, CodePackageName=Code, EntryPointType=1, ExeName=EventStore.Service.Setup.exe, ProcessId=2968, HostId=d975bc0b-ee95-4e25-9c36-9f37833e1ed0, ExitCode=0, UnexpectedTermination=true, StartTime=2019-07-22T15:06:23.9660702Z.",1,trace,"{""EventId"":""23083"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""672e3847-4e72-4a31-bb27-c301f4bf9be8"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""ApplicationProcessExited"",""TaskName"":""Hosting"",""category"":""StateTransition"",""Tid"":""2616"",""Pid"":""3888"",""applicationName"":""fabric:/System"",""UnexpectedTermination"":""true"",""ServicePackageName"":""ES"",""CodePackageName"":""Code"",""EntryPointType"":""1"",""IsExclusive"":""false"",""StartTime"":""2019-07-22T15:06:23.9660702Z"",""ProcessId"":""2968"",""ExitCode"":""0"",""ExeName"":""EventStore.Service.Setup.exe"",""HostId"":""d975bc0b-ee95-4e25-9c36-9f37833e1ed0""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,5a10e49f-ac92-11e9-b036-8d90b2ac8258,1
2019-07-22T15:06:29.2154908Z,"EventName: ServiceCreated Category: LifeCycle EventInstanceId bf75e8a5-4c1f-4771-becb-b1572894e78c ServiceName DnsService Service Created, Partition 29044376-78cd-47ef-bb32-188e6df6add1 of ServiceType DnsServiceType created in Application fabric:/System ApplicationType __FabricSystem.",1,trace,"{""EventId"":""18657"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""bf75e8a5-4c1f-4771-becb-b1572894e78c"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""29044376-78cd-47ef-bb32-188e6df6add1"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""ServiceCreated"",""TaskName"":""FM"",""category"":""LifeCycle"",""Tid"":""4368"",""Pid"":""3152"",""applicationName"":""fabric:/System"",""applicationTypeName"":""__FabricSystem"",""serviceTypeName"":""DnsServiceType"",""serviceName"":""DnsService"",""servicePackageVersion"":""1.0:1.0"",""targetReplicaSetSize"":""-1"",""minReplicaSetSize"":""-1"",""serviceInstance"":""132082815891521218"",""partitionCount"":""1"",""isStateful"":""false""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_0,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6bb334a0-ac92-11e9-97db-f91af0ef2768,1
2019-07-22T15:06:29.2776113Z,"EventName: ServiceCreated Category: LifeCycle EventInstanceId e5004248-2383-433c-a958-7d9b4ae16a1b ServiceName UpgradeService Service Created, Partition afaca02e-5fde-4b58-97bc-935963a00735 of ServiceType UpgradeServiceType created in Application fabric:/System ApplicationType __FabricSystem.",1,trace,"{""EventId"":""18657"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""e5004248-2383-433c-a958-7d9b4ae16a1b"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""afaca02e-5fde-4b58-97bc-935963a00735"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""ServiceCreated"",""TaskName"":""FM"",""category"":""LifeCycle"",""Tid"":""4108"",""Pid"":""3152"",""applicationName"":""fabric:/System"",""applicationTypeName"":""__FabricSystem"",""serviceTypeName"":""UpgradeServiceType"",""serviceName"":""UpgradeService"",""servicePackageVersion"":""1.0:1.0"",""targetReplicaSetSize"":""3"",""minReplicaSetSize"":""3"",""serviceInstance"":""132082815892145887"",""partitionCount"":""1"",""isStateful"":""true""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_0,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6bb334a1-ac92-11e9-97db-f91af0ef2768,1
2019-07-22T15:06:36.4996246Z,EventName: BuildIdleReplicaStarted Category: LifeCycle EventInstanceId 8ab35412-1caf-4539-8bb6-b1925728a9b5 PartitionId 00000000-0000-0000-0000-000000003000 ReplicaId 132082815645730675 TargetReplicaId: 132082815936231757,1,trace,"{""EventId"":""16831"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""8ab35412-1caf-4539-8bb6-b1925728a9b5"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000003000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaStarted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815936231757"",""Tid"":""3148"",""Pid"":""3732""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227139-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:37.830852Z,EventName: BuildIdleReplicaCompleted Category: LifeCycle EventInstanceId 885ebc63-b644-48a7-a7d3-fc0259072125 PartitionId 00000000-0000-0000-0000-000000003000 ReplicaId 132082815645730675 TargetReplicaId: 132082815936231757,1,trace,"{""EventId"":""16832"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""885ebc63-b644-48a7-a7d3-fc0259072125"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000003000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaCompleted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815936231757"",""Tid"":""3148"",""Pid"":""3732""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22713a-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:38.9016703Z,EventName: BuildIdleReplicaStarted Category: LifeCycle EventInstanceId bcbdb42f-d208-4fcd-b077-64a4d2ae5bae PartitionId 00000000-0000-0000-0000-000000003000 ReplicaId 132082815645730675 TargetReplicaId: 132082815936231756,1,trace,"{""EventId"":""16831"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""bcbdb42f-d208-4fcd-b077-64a4d2ae5bae"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000003000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaStarted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815936231756"",""Tid"":""3716"",""Pid"":""3732""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22713b-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:40.068345Z,"EventName: ApplicationProcessExited Category: StateTransition EventInstanceId 33fe1545-521a-4dd5-bc30-d0651dd7462b ApplicationName fabric:/System Application terminated, ServiceName=, ServicePackageName=ES, ServicePackageActivationId=, IsExclusive=false, CodePackageName=Code, EntryPointType=1, ExeName=EventStore.Service.Setup.exe, ProcessId=4288, HostId=c529ec5c-75bb-4f52-b44c-ea788b275e00, ExitCode=0, UnexpectedTermination=true, StartTime=2019-07-22T15:06:39.3070425Z.",1,trace,"{""EventId"":""23083"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""33fe1545-521a-4dd5-bc30-d0651dd7462b"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""ApplicationProcessExited"",""TaskName"":""Hosting"",""category"":""StateTransition"",""Tid"":""1932"",""Pid"":""3152"",""applicationName"":""fabric:/System"",""UnexpectedTermination"":""true"",""ServicePackageName"":""ES"",""CodePackageName"":""Code"",""EntryPointType"":""1"",""IsExclusive"":""false"",""StartTime"":""2019-07-22T15:06:39.3070425Z"",""ProcessId"":""4288"",""ExitCode"":""0"",""ExeName"":""EventStore.Service.Setup.exe"",""HostId"":""c529ec5c-75bb-4f52-b44c-ea788b275e00""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_0,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6bb334a2-ac92-11e9-97db-f91af0ef2768,1
2019-07-22T15:06:45.9461255Z,EventName: BuildIdleReplicaStarted Category: LifeCycle EventInstanceId 41e9815f-1c54-4883-9525-b24052a966c4 PartitionId 00000000-0000-0000-0000-000000009000 ReplicaId 132082815645730675 TargetReplicaId: 132082815950416396,1,trace,"{""EventId"":""16831"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""41e9815f-1c54-4883-9525-b24052a966c4"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000009000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaStarted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815950416396"",""Tid"":""3176"",""Pid"":""2136""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22713c-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:45.9474883Z,EventName: BuildIdleReplicaStarted Category: LifeCycle EventInstanceId 12c33c00-6f0b-4d4f-bd27-761fcdea417e PartitionId 00000000-0000-0000-0000-000000005000 ReplicaId 132082815645730675 TargetReplicaId: 132082815953541484,1,trace,"{""EventId"":""16831"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""12c33c00-6f0b-4d4f-bd27-761fcdea417e"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaStarted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815953541484"",""Tid"":""384"",""Pid"":""1456""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22713d-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:46.0631855Z,"EventName: PrimaryPartialCopyInitiated, Category: LifeCycle, Id: 00000000-0000-0000-0000-000000009000.132082815645730675, TargetReplicaId: 132082815950416396, StartingLogRecordPosition: 160, EndingLogRecordPosition: 700",1,trace,"{""EventId"":""63832"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""fa98b7e4-a42d-4a0c-a967-ba0921ea9b33"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000009000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""PrimaryPartialCopyInitiated"",""TaskName"":""TReplicator"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815950416396"",""Tid"":""2564"",""Pid"":""2136"",""startingLogRecordPosition"":""160"",""endingLogRecordPosition"":""700""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22713e-ac92-11e9-982e-3b91603e2f99,1
