timestamp,message,severityLevel,itemType,customDimensions,customMeasurements,operation_Name,operation_Id,operation_ParentId,operation_SyntheticSource,session_Id,user_Id,user_AuthenticatedId,user_AccountId,application_Version,client_Type,client_Model,client_OS,client_IP,client_City,client_StateOrProvince,client_CountryOrRegion,client_Browser,cloud_RoleName,cloud_RoleInstance,appId,appName,iKey,sdkVersion,itemId,itemCount
2019-07-22T15:06:46.1239376Z,"EventName: PrimaryPartialCopyInitiated, Category: LifeCycle, Id: 00000000-0000-0000-0000-000000005000.132082815645730675, TargetReplicaId: 132082815953541484, StartingLogRecordPosition: 160, EndingLogRecordPosition: 700",1,trace,"{""EventId"":""63832"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""bf4eb520-25c3-4b37-9689-8e0ca090eddd"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""PrimaryPartialCopyInitiated"",""TaskName"":""TReplicator"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815953541484"",""Tid"":""384"",""Pid"":""1456"",""startingLogRecordPosition"":""160"",""endingLogRecordPosition"":""700""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22713f-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:46.3174556Z,EventName: BuildIdleReplicaCompleted Category: LifeCycle EventInstanceId 0b94bcab-bce6-41fd-a795-957b2f45b2f3 PartitionId 00000000-0000-0000-0000-000000005000 ReplicaId 132082815645730675 TargetReplicaId: 132082815953541484,1,trace,"{""EventId"":""16832"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""0b94bcab-bce6-41fd-a795-957b2f45b2f3"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaCompleted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815953541484"",""Tid"":""1936"",""Pid"":""1456""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227140-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:46.3202205Z,EventName: BuildIdleReplicaCompleted Category: LifeCycle EventInstanceId 5804e305-9d32-46b6-b48c-8983a50d9b10 PartitionId 00000000-0000-0000-0000-000000009000 ReplicaId 132082815645730675 TargetReplicaId: 132082815950416396,1,trace,"{""EventId"":""16832"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""5804e305-9d32-46b6-b48c-8983a50d9b10"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000009000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaCompleted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815950416396"",""Tid"":""3176"",""Pid"":""2136""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227141-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:47.3514908Z,EventName: BuildIdleReplicaStarted Category: LifeCycle EventInstanceId 54bba6ec-7f60-4224-a1d5-7e6b4b7f3946 PartitionId 00000000-0000-0000-0000-000000005000 ReplicaId 132082815645730675 TargetReplicaId: 132082815953541483,1,trace,"{""EventId"":""16831"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""54bba6ec-7f60-4224-a1d5-7e6b4b7f3946"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaStarted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815953541483"",""Tid"":""384"",""Pid"":""1456""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227142-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:47.3526083Z,EventName: BuildIdleReplicaStarted Category: LifeCycle EventInstanceId 4f67d540-36c0-4b59-8c35-6499ac9fb7fe PartitionId 00000000-0000-0000-0000-000000009000 ReplicaId 132082815645730675 TargetReplicaId: 132082815950416395,1,trace,"{""EventId"":""16831"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""4f67d540-36c0-4b59-8c35-6499ac9fb7fe"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000009000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaStarted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815950416395"",""Tid"":""2564"",""Pid"":""2136""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227143-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:47.5021276Z,"EventName: PrimaryPartialCopyInitiated, Category: LifeCycle, Id: 00000000-0000-0000-0000-000000005000.132082815645730675, TargetReplicaId: 132082815953541483, StartingLogRecordPosition: 160, EndingLogRecordPosition: 700",1,trace,"{""EventId"":""63832"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""a691d1af-9394-42ca-a04f-b40ee7b32a99"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""PrimaryPartialCopyInitiated"",""TaskName"":""TReplicator"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815953541483"",""Tid"":""384"",""Pid"":""1456"",""startingLogRecordPosition"":""160"",""endingLogRecordPosition"":""700""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227144-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:47.5845863Z,"EventName: PrimaryPartialCopyInitiated, Category: LifeCycle, Id: 00000000-0000-0000-0000-000000009000.132082815645730675, TargetReplicaId: 132082815950416395, StartingLogRecordPosition: 160, EndingLogRecordPosition: 700",1,trace,"{""EventId"":""63832"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""a10cfba7-9dc3-49d0-a052-ec0ca56ba6d5"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000009000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""PrimaryPartialCopyInitiated"",""TaskName"":""TReplicator"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815950416395"",""Tid"":""2564"",""Pid"":""2136"",""startingLogRecordPosition"":""160"",""endingLogRecordPosition"":""700""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227145-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:47.908884Z,EventName: BuildIdleReplicaCompleted Category: LifeCycle EventInstanceId 6da6b0a8-e9a7-4b32-9868-114be9ab4acf PartitionId 00000000-0000-0000-0000-000000005000 ReplicaId 132082815645730675 TargetReplicaId: 132082815953541483,1,trace,"{""EventId"":""16832"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""6da6b0a8-e9a7-4b32-9868-114be9ab4acf"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaCompleted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815953541483"",""Tid"":""384"",""Pid"":""1456""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227146-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:47.9601465Z,EventName: BuildIdleReplicaCompleted Category: LifeCycle EventInstanceId a65c3710-155a-4137-add0-78f94c07a6e8 PartitionId 00000000-0000-0000-0000-000000009000 ReplicaId 132082815645730675 TargetReplicaId: 132082815950416395,1,trace,"{""EventId"":""16832"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""a65c3710-155a-4137-add0-78f94c07a6e8"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000009000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaCompleted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815950416395"",""Tid"":""2564"",""Pid"":""2136""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227147-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:48.0170001Z,EventName: BuildIdleReplicaCompleted Category: LifeCycle EventInstanceId a767df42-6ba2-45c1-8ad1-ff72d59168e9 PartitionId 00000000-0000-0000-0000-000000003000 ReplicaId 132082815645730675 TargetReplicaId: 132082815936231756,1,trace,"{""EventId"":""16832"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""a767df42-6ba2-45c1-8ad1-ff72d59168e9"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000003000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""BuildIdleReplicaCompleted"",""TaskName"":""RE"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""targetReplicaId"":""132082815936231756"",""Tid"":""3716"",""Pid"":""3732""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227148-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:48.7289938Z,"RunAsync has been invoked for a stateful service replica.  Application Type Name: __fabricSystem, Application Name: fabric:/System, Service Type Name: FaultAnalysisServiceType, Service Name: fabric:/System/FaultAnalysisService, Partition Id: 00000000-0000-0000-0000-000000005000, Replica Id: 132082815645730675",1,trace,"{""EventId"":""1"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""ProviderGuid"":""13c2a97d-71da-5ab5-47cb-1497aec602e1"",""ProviderName"":""Microsoft-ServiceFabric-Services"",""KeywordName"":""Session3;Session2;Session1;Session0"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""TaskName"":""StatefulRunAsyncInvocation"",""replicaId"":""132082815645730675"",""Tid"":""4528"",""Pid"":""1456"",""applicationName"":""fabric:/System"",""applicationTypeName"":""__fabricSystem"",""serviceTypeName"":""FaultAnalysisServiceType"",""serviceName"":""fabric:/System/FaultAnalysisService"",""RelatedActivityId"":""00000000-0000-0000-0000-000000000000""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227149-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:48.9348902Z,"RunAsync has been invoked for a stateful service replica.  Application Type Name: __fabricSystem, Application Name: fabric:/System, Service Type Name: EventStoreServiceType, Service Name: fabric:/System/EventStoreService, Partition Id: 00000000-0000-0000-0000-000000009000, Replica Id: 132082815645730675",1,trace,"{""EventId"":""1"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""ProviderGuid"":""13c2a97d-71da-5ab5-47cb-1497aec602e1"",""ProviderName"":""Microsoft-ServiceFabric-Services"",""KeywordName"":""Session3;Session2;Session1;Session0"",""partitionId"":""00000000-0000-0000-0000-000000009000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""TaskName"":""StatefulRunAsyncInvocation"",""replicaId"":""132082815645730675"",""Tid"":""4424"",""Pid"":""2136"",""applicationName"":""fabric:/System"",""applicationTypeName"":""__fabricSystem"",""serviceTypeName"":""EventStoreServiceType"",""serviceName"":""fabric:/System/EventStoreService"",""RelatedActivityId"":""00000000-0000-0000-0000-000000000000""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22714a-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:49.4576445Z,"EventName: ReliableDictionaryOpened, Category: LifeCycle, Id: 00000000-0000-0000-0000-000000005000@132082815645730675@urn:ActionTable/dataStore@132082816088228601",1,trace,"{""EventId"":""61701"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""0be9529a-5ccc-42cf-8802-a49249a46430"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""ReliableDictionaryOpened"",""TaskName"":""DistributedDictionary"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""stateProviderName"":""urn:ActionTable/dataStore"",""stateProviderId"":""132082816088228601"",""Tid"":""4528"",""Pid"":""1456""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22714b-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:49.5223877Z,"EventName: ReliableDictionaryCheckpointRecovered, Category: LifeCycle, Id: 00000000-0000-0000-0000-000000005000@132082815645730675@urn:ActionTable/dataStore@132082816088228601, RecoveredCount: 0, CheckpointLSN: 0, TimeTaken: 52ms",1,trace,"{""EventId"":""61703"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""0579ce71-df2f-4d83-b432-105df62d713f"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""ReliableDictionaryCheckpointRecovered"",""TaskName"":""DistributedDictionary"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""stateProviderName"":""urn:ActionTable/dataStore"",""stateProviderId"":""132082816088228601"",""Tid"":""4432"",""Pid"":""1456"",""elapsedMilliseconds"":""52"",""recoveredCount"":""0"",""checkpointLsn"":""0""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22714c-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:49.564213Z,"EventName: ReliableDictionaryOpened, Category: LifeCycle, Id: 00000000-0000-0000-0000-000000005000@132082815645730675@urn:HistoryTable/dataStore@132082816095299744",1,trace,"{""EventId"":""61701"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""8b9daa6c-492f-4cdb-9e51-5a8f589eaea0"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""ReliableDictionaryOpened"",""TaskName"":""DistributedDictionary"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""stateProviderName"":""urn:HistoryTable/dataStore"",""stateProviderId"":""132082816095299744"",""Tid"":""4556"",""Pid"":""1456""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22714d-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:49.5681936Z,"EventName: ReliableDictionaryCheckpointRecovered, Category: LifeCycle, Id: 00000000-0000-0000-0000-000000005000@132082815645730675@urn:HistoryTable/dataStore@132082816095299744, RecoveredCount: 0, CheckpointLSN: 0, TimeTaken: 3ms",1,trace,"{""EventId"":""61703"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""fa41039e-9c7d-4d71-86f4-df235b23c579"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""ReliableDictionaryCheckpointRecovered"",""TaskName"":""DistributedDictionary"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""stateProviderName"":""urn:HistoryTable/dataStore"",""stateProviderId"":""132082816095299744"",""Tid"":""4556"",""Pid"":""1456"",""elapsedMilliseconds"":""3"",""recoveredCount"":""0"",""checkpointLsn"":""0""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22714e-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:49.6338482Z,"EventName: ReliableDictionaryOpened, Category: LifeCycle, Id: 00000000-0000-0000-0000-000000005000@132082815645730675@urn:StoppedNodeTable/dataStore@132082816095784527",1,trace,"{""EventId"":""61701"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""e6de5f84-2676-4f61-acbb-9eb88448b9a6"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""ReliableDictionaryOpened"",""TaskName"":""DistributedDictionary"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""stateProviderName"":""urn:StoppedNodeTable/dataStore"",""stateProviderId"":""132082816095784527"",""Tid"":""4460"",""Pid"":""1456""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c22714f-ac92-11e9-982e-3b91603e2f99,1
2019-07-22T15:06:49.6635599Z,"EventName: ReliableDictionaryCheckpointRecovered, Category: LifeCycle, Id: 00000000-0000-0000-0000-000000005000@132082815645730675@urn:StoppedNodeTable/dataStore@132082816095784527, RecoveredCount: 0, CheckpointLSN: 0, TimeTaken: 19ms",1,trace,"{""EventId"":""61703"",""DeploymentName"":""68d24dec-0da7-42fe-84da-56ff36146b07"",""eventInstanceId"":""08bda622-91f5-4d9a-abf2-6a4289b670ff"",""ProviderGuid"":""cbd93bc2-71e5-4566-b3a7-595d8eeca6e8"",""ProviderName"":""Microsoft-ServiceFabric"",""KeywordName"":""Default"",""partitionId"":""00000000-0000-0000-0000-000000005000"",""ActivityId"":""00000000-0000-0000-0000-000000000000"",""OpcodeName"":""Info"",""eventName"":""ReliableDictionaryCheckpointRecovered"",""TaskName"":""DistributedDictionary"",""category"":""LifeCycle"",""replicaId"":""132082815645730675"",""stateProviderName"":""urn:StoppedNodeTable/dataStore"",""stateProviderId"":""132082816095784527"",""Tid"":""4432"",""Pid"":""1456"",""elapsedMilliseconds"":""19"",""recoveredCount"":""0"",""checkpointLsn"":""0""}",null,,,,AzureDiag_ETW,,,,,,PC,,,0.0.0.0,Washington,Virginia,United States,,IaaS,_v4fjuhiyd_1,2a946134-6ff9-4363-aa78-86b888c6c92e,acesimappinsights,ceb6d2cc-c6f9-4b13-a624-e062644a0a98,WAD2AI: 42.5.7.0,6c227150-ac92-11e9-982e-3b91603e2f99,1
